Date,mdm_14_ema
2012-04-22,0.0029828955219
2012-04-23,0.00258517611898
2012-04-24,0.00224048596978
2012-04-25,0.00312842117381
2012-04-26,0.00271129835064
2012-04-29,0.00234979190388
2012-04-30,0.0020364863167
2012-05-01,0.00261828814114
2012-05-02,0.00226918305565
2012-05-03,0.00395329198157
2012-05-06,0.00342618638402
2012-05-07,0.00296936153282
2012-05-08,0.00257344666178
2012-05-09,0.00223032044021
2012-05-10,0.00407961104818
2012-05-13,0.00353566290842
2012-05-14,0.0030642411873
2012-05-15,0.00265567569566
2012-05-16,0.00246158560291
2012-05-17,0.00213337418918
2012-05-20,0.00184892429729
2012-05-21,0.00160240105765
2012-05-22,0.0013887475833
2012-05-23,0.00788358123886
2012-05-24,0.00996577040701
2012-05-27,0.0118370010194
2012-05-28,0.0102587342168
2012-05-29,0.00889090298791
2012-05-30,0.00770544925619
2012-05-31,0.00667805602203
2012-06-03,0.00578764855243
2012-06-04,0.00501596207877
2012-06-05,0.0056138338016
2012-06-06,0.00486532262805
2012-06-07,0.00641661294431
2012-06-10,0.00701439788507
2012-06-11,0.00607914483373
2012-06-12,0.00526859218923
2012-06-13,0.00456611323067
2012-06-14,0.00629063146658
2012-06-17,0.00599854727103
2012-06-18,0.00519874096823
2012-06-19,0.0076655755058
2012-06-20,0.00664349877169
2012-06-21,0.00575769893547
2012-06-24,0.00499000574407
2012-06-25,0.00507133831153
2012-06-26,0.00439515986999
2012-06-27,0.00380913855399
2012-06-28,0.0100612534135
2012-07-01,0.0121597529583
2012-07-02,0.0112584525639
2012-07-03,0.00975732555537
2012-07-04,0.00845634881465
2012-07-05,0.00824883563937
2012-07-08,0.00714899088745
2012-07-09,0.00619579210246
2012-07-10,0.0053696864888
2012-07-11,0.00465372829029
2012-07-12,0.00403323118492
2012-07-15,0.00349546702693
2012-07-16,0.00376273809001
2012-07-17,0.00444770634467
2012-07-18,0.00562801216538
2012-07-19,0.00629094387666
2012-07-22,0.00545215135978
2012-07-23,0.00472519784514
2012-07-24,0.00409517146579
2012-07-25,0.00562914860368
2012-07-26,0.00557192878986
2012-07-29,0.00617567161788
2012-07-30,0.00535224873549
2012-07-31,0.00463861557076
2012-08-01,0.00539346682799
2012-08-02,0.00528767125093
2012-08-05,0.00600931508414
2012-08-06,0.00520807307292
2012-08-07,0.00483366332986
2012-08-08,0.00418917488588
2012-08-09,0.00364395156776
2012-08-12,0.00529142469206
2012-08-13,0.00458590139979
2012-08-14,0.00397444787982
2012-08-15,0.00404452149584
2012-08-16,0.00401191862973
2012-08-19,0.00378366281243
2012-08-20,0.00327917443744
2012-08-21,0.00290861784578
2012-08-22,0.00252080213301
2012-08-23,0.00302469518194
2012-08-26,0.00271473582435
2012-08-27,0.00235277104777
2012-08-28,0.0020390682414
2012-08-29,0.00176719247588
2012-08-30,0.0029182334791
2012-09-02,0.00380913568188
2012-09-03,0.0033012509243
2012-09-04,0.00286108413439
2012-09-05,0.00294627291647
2012-09-06,0.00412676986094
2012-09-09,0.00565653387948
2012-09-10,0.00490232936222
2012-09-11,0.00499535211392
2012-09-12,0.0043293051654
2012-09-13,0.00460539781001
2012-09-16,0.00399134476868
2012-09-17,0.00345916546619
2012-09-18,0.00439794340403
2012-09-19,0.00381155095016
2012-09-20,0.0033033441568
2012-09-23,0.00454289826923
2012-09-24,0.0039371785
2012-09-25,0.00341222136667
2012-09-26,0.00295725851778
2012-09-27,0.00256295738207
2012-09-30,0.00414122973113
2012-10-01,0.00358906576698
2012-10-02,0.00321719033138
2012-10-03,0.00314823162053
2012-10-04,0.00320846740446
2012-10-07,0.00278067175053
2012-10-08,0.00240991551713
2012-10-09,0.00296859344818
2012-10-10,0.00257278098842
2012-10-11,0.0022297435233
2012-10-14,0.00193244438686
2012-10-15,0.00251478513528
2012-10-16,0.00263281378391
2012-10-17,0.00233510527939
2012-10-18,0.00279709124213
2012-10-21,0.00242414574318
2012-10-22,0.00274092631076
2012-10-23,0.00237546946932
2012-10-24,0.00235207354008
2012-10-25,0.00203846373474
2012-10-29,0.00176666857011
2012-10-30,0.00153111276076
2012-10-31,0.00388696439266
2012-11-01,0.00336870247364
2012-11-02,0.00299954214382
2012-11-05,0.00450626985798
2012-11-06,0.00390543387691
2012-11-07,0.00358470935999
2012-11-08,0.00310674811199
2012-11-09,0.00269251503039
2012-11-12,0.00354684635967
2012-11-13,0.00307393351172
2012-11-14,0.00335740904349
2012-11-15,0.00290975450436
2012-11-16,0.00252178723711
2012-11-19,0.00218554893883
2012-11-20,0.00189414241365
2012-11-21,0.00164159009183
2012-11-22,0.00142271141292
2012-11-23,0.00123301655786
2012-11-26,0.00470861435015
2012-11-27,0.00408079910346
2012-11-28,0.00353669255633
2012-11-29,0.00306513354882
2012-11-30,0.00265644907565
2012-12-03,0.00230225586556
2012-12-04,0.00300862175015
2012-12-05,0.00260747218347
2012-12-06,0.00572647589234
2012-12-07,0.00568294577336
2012-12-10,0.00492521967024
2012-12-11,0.00513519038088
2012-12-12,0.00445049833009
2012-12-13,0.00423043188608
2012-12-14,0.00366637430127
2012-12-17,0.00317752439443
2012-12-18,0.00275385447518
2012-12-19,0.00490667387849
2012-12-20,0.00635911736135
2012-12-21,0.00551123504651
2012-12-24,0.00477640370697
2012-12-25,0.00413954987938
2012-12-26,0.00848094322879
2012-12-27,0.00933681746495
2012-12-28,0.00814524180296
2012-12-31,0.00705920956257
2013-01-01,0.00611798162089
2013-01-02,0.00643558407144
2013-01-03,0.00648417286191
2013-01-04,0.00573961648032
2013-01-07,0.00665433428295
2013-01-08,0.00722042304522
2013-01-09,0.00625769997253
2013-01-10,0.00658333997619
2013-01-11,0.00581222797936
2013-01-14,0.00550393091545
2013-01-15,0.00477007346006
2013-01-16,0.00413406366538
2013-01-17,0.00358285517666
2013-01-18,0.00310514115311
2013-01-21,0.00293112233269
2013-01-22,0.00254030602167
2013-01-23,0.00406826521878
2013-01-24,0.00431249652294
2013-01-25,0.00373749698655
2013-01-28,0.00614583072168
2013-01-29,0.00921971995879
2013-01-30,0.00799042396428
2013-01-31,0.00880503410238
2013-02-01,0.00763102955539
2013-02-04,0.00700022561467
2013-02-05,0.00606686219938
2013-02-06,0.00541794723947
2013-02-07,0.00570888760754
2013-02-08,0.00792103592653
2013-02-11,0.006864897803
2013-02-12,0.00594957809593
2013-02-13,0.00515630101647
2013-02-14,0.00488212754761
2013-02-15,0.00424451054126
2013-02-18,0.00367857580243
2013-02-19,0.0042014323621
2013-02-20,0.00473457471382
2013-02-21,0.00410329808531
2013-02-22,0.00355619167394
2013-02-25,0.00334869945075
2013-02-26,0.00290220619065
2013-02-27,0.00251524536523
2013-02-28,0.00331321264986
2013-03-01,0.00287145096321
2013-03-04,0.00414192416812
2013-03-05,0.00558966761237
2013-03-06,0.00484437859739
2013-03-07,0.00419846145107
2013-03-08,0.00523866659093
2013-03-11,0.00667351104547
2013-03-12,0.00578370957274
2013-03-13,0.00501254829638
2013-03-14,0.00434420852353
2013-03-15,0.00376498072039
2013-03-18,0.003262983291
2013-03-19,0.00493458551887
2013-03-20,0.00427664078302
2013-03-21,0.00370642201195
2013-03-22,0.00321223241036
2013-03-25,0.00459726808898
2013-03-26,0.00398429901045
2013-03-27,0.00345305914239
2013-03-28,0.0044593179234
2013-03-29,0.00386474220028
2013-03-31,0.00390944324024
2013-04-01,0.00513485080821
2013-04-02,0.00445020403378
2013-04-03,0.00385684349595
2013-04-04,0.00596926436315
2013-04-07,0.0071466957814
2013-04-08,0.00619380301055
2013-04-09,0.00662129594247
2013-04-10,0.00692512315014
2013-04-11,0.00600177339679
2013-04-14,0.00630820361055
2013-04-15,0.00546710979581
2013-04-16,0.0060848284897
2013-04-17,0.00527351802441
2013-04-18,0.00457038228782
2013-04-21,0.00396099798278
2013-04-22,0.00343286491841
2013-04-23,0.00297514959595
2013-04-24,0.00397846298316
2013-04-25,0.00456800125207
2013-04-28,0.0043322677518
2013-04-29,0.00375463205156
2013-04-30,0.00406734777802
2013-05-01,0.00352503474095
2013-05-02,0.00305503010882
2013-05-05,0.00264769276098
2013-05-06,0.00260133372618
2013-05-07,0.00225448922936
2013-05-08,0.00202055733211
2013-05-09,0.00175114968783
2013-05-12,0.00151766306278
2013-05-13,0.00248864132108
2013-05-14,0.00215682247827
2013-05-15,0.00186924614783
2013-05-16,0.00162001332812
2013-05-19,0.00140401155104
2013-05-20,0.0012168100109
2013-05-21,0.00152123534278
2013-05-22,0.00131840396374
2013-05-23,0.00182261676858
2013-05-26,0.00261960119943
2013-05-27,0.00227032103951
2013-05-28,0.00196761156757
2013-05-29,0.00170526335856
2013-05-30,0.00147789491076
2013-06-02,0.00128084225599
2013-06-03,0.00287006328852
2013-06-04,0.00516738818339
2013-06-05,0.00447840309227
2013-06-06,0.00388128267997
2013-06-09,0.00336377832264
2013-06-10,0.00291527454629
2013-06-11,0.00252657127345
2013-06-12,0.00218969510365
2013-06-13,0.00599106908983
2013-06-16,0.00519225987786
2013-06-17,0.00449995856081
2013-06-18,0.00389996408603
2013-06-19,0.00337996887456
2013-06-20,0.00292930635795
2013-06-23,0.00436539884356
2013-06-24,0.00707667899775
2013-06-25,0.00813312179805
2013-06-26,0.00932870555831
2013-06-27,0.00808487815054
2013-06-30,0.00700689439713
2013-07-01,0.00607264181085
2013-07-02,0.00526295623607
2013-07-03,0.00456122873793
2013-07-04,0.00588639823954
2013-07-07,0.00510154514093
2013-07-08,0.00442133912214
2013-07-09,0.00383182723919
2013-07-10,0.00332091694063
2013-07-11,0.00287812801521
2013-07-14,0.00365437761318
2013-07-15,0.00850046059809
2013-07-16,0.00736706585168
2013-07-17,0.00909145707146
2013-07-18,0.0082125961286
2013-07-21,0.00711758331145
2013-07-22,0.00811523886992
2013-07-23,0.0089532070206
2013-07-24,0.00775944608452
2013-07-25,0.00672485327325
