Date,cr
2012-03-12,0.985202314099
2012-03-13,1.37042373886
2012-03-14,1.22374626039
2012-03-15,1.23659969569
2012-03-16,1.18453322489
2012-03-19,1.28597402448
2012-03-20,1.65580110442
2012-03-21,1.51206335256
2012-03-22,1.64188528237
2012-03-23,1.25121454738
2012-03-25,1.28844543507
2012-03-26,1.34529809154
2012-03-27,1.16886259942
2012-03-28,1.33136959398
2012-03-29,1.4169938937
2012-04-01,1.47930900046
2012-04-02,1.39198963125
2012-04-03,1.43682210951
2012-04-04,1.29642265434
2012-04-05,1.16583933898
2012-04-08,1.20896690179
2012-04-09,0.776166708112
2012-04-10,0.704902869747
2012-04-11,0.797813779198
2012-04-12,0.423121343789
2012-04-15,0.510861763741
2012-04-16,0.210513941918
2012-04-17,0.219344590029
2012-04-18,0.461628485943
2012-04-19,0.512343698151
2012-04-22,0.521501057655
2012-04-23,0.449044754598
2012-04-24,0.270669877674
2012-04-25,0.299193644856
2012-04-26,0.18264438316
2012-04-29,0.291439483776
2012-04-30,0.656083304044
2012-05-01,0.486965650569
2012-05-02,0.757866474315
2012-05-03,0.460190850987
2012-05-06,0.76662440501
2012-05-07,0.562081136718
2012-05-08,0.999600109609
2012-05-09,1.34953948917
2012-05-10,1.1560198998
2012-05-13,1.37288660809
2012-05-14,1.58964585416
2012-05-15,1.93327202836
2012-05-16,1.64018972258
2012-05-17,1.88084027493
2012-05-20,2.4292955611
2012-05-21,2.60309940721
2012-05-22,3.13446062835
2012-05-23,1.67865774578
2012-05-24,1.07389508892
2012-05-27,0.678711731089
2012-05-28,0.744533290437
2012-05-29,0.88673341432
2012-05-30,1.03250894446
2012-05-31,1.17286436816
2012-06-03,1.3023973977
2012-06-04,1.28888593741
2012-06-05,0.83963963716
2012-06-06,0.968019688762
2012-06-07,0.718352156345
2012-06-10,0.775097535311
2012-06-11,0.871595239313
2012-06-12,0.928120718567
2012-06-13,0.662820245051
2012-06-14,0.332868840733
2012-06-17,0.432626495215
2012-06-18,0.22304779921
2012-06-19,-0.126151074161
2012-06-20,-0.148925740273
2012-06-21,0.0355741881529
2012-06-24,-0.0277977578946
2012-06-25,-0.206021946359
2012-06-26,-0.272003719045
2012-06-27,-0.48127261749
2012-06-28,-0.453311923759
2012-07-01,-0.57538632814
2012-07-02,-0.48564919439
2012-07-03,-0.32554672087
2012-07-04,-0.356143160433
2012-07-05,-0.485850525483
2012-07-08,-0.50308849968
2012-07-09,-0.573957638621
2012-07-10,-0.615069743949
2012-07-11,-0.446698605361
2012-07-12,-0.475407494205
2012-07-15,-0.450736045273
2012-07-16,-0.435726730072
2012-07-17,-0.663621459233
2012-07-18,-0.721363331861
2012-07-19,-0.779597119695
2012-07-22,-0.59257905429
2012-07-23,-0.484453052938
2012-07-24,-0.453691878444
2012-07-25,-0.381433032918
2012-07-26,-0.469317769934
2012-07-29,-0.626033727009
2012-07-30,-0.533078412611
2012-07-31,-0.435117876615
2012-08-01,-0.604799662743
2012-08-02,-0.678555577026
2012-08-05,-0.565581014709
2012-08-06,-0.232571526456
2012-08-07,-0.127291282334
2012-08-08,-0.426215897536
2012-08-09,-0.582029949553
2012-08-12,-0.602671250397
2012-08-13,-0.632611605139
2012-08-14,-0.601484390605
2012-08-15,-0.654670754109
2012-08-16,-0.783974154226
2012-08-19,-0.830606758781
2012-08-20,-0.823769120895
2012-08-21,-0.78839163536
2012-08-22,-0.650092499139
2012-08-23,-0.56517582273
2012-08-26,-0.524249475921
2012-08-27,-0.539358157271
2012-08-28,-0.573438038928
2012-08-29,-0.561896144589
2012-08-30,-0.527508049089
2012-09-02,-0.579564385139
2012-09-03,-0.544286617366
2012-09-04,-0.662400877853
2012-09-05,-0.774983974229
2012-09-06,-0.773163160254
2012-09-09,-0.815337117899
2012-09-10,-0.716426249815
2012-09-11,-0.765648246722
2012-09-12,-0.685705360493
2012-09-13,-0.716878580421
2012-09-16,-0.67223421393
2012-09-17,-0.532627672547
2012-09-18,-0.654856642301
2012-09-19,-0.669154798816
2012-09-20,-0.591596758509
2012-09-23,-0.565374376828
2012-09-24,-0.542931222225
2012-09-25,-0.479563907351
2012-09-26,-0.456616481432
2012-09-27,-0.552338323634
2012-09-30,-0.659446427564
2012-10-01,-0.651805538452
2012-10-02,-0.808586586498
2012-10-03,-0.91895374597
2012-10-04,-0.967547792627
2012-10-07,-0.833680670288
2012-10-08,-0.583415536502
2012-10-09,-0.643565463746
2012-10-10,-0.66156656406
2012-10-11,-0.634453914135
2012-10-14,-0.517221556759
2012-10-15,-0.516913258068
2012-10-16,-0.542601612192
2012-10-17,-0.532699485839
2012-10-18,-0.692595437399
2012-10-21,-0.616858791102
2012-10-22,-0.671139090629
2012-10-23,-0.808510126228
2012-10-24,-0.740929610614
2012-10-25,-0.741347881528
2012-10-29,-0.6679864829
2012-10-30,-0.588367352175
2012-10-31,-0.691489175772
2012-11-01,-0.704652879742
2012-11-02,-0.720856299308
2012-11-05,-0.739291538184
2012-11-06,-0.640556040885
2012-11-07,-0.663507318512
2012-11-08,-0.568897398149
2012-11-09,-0.306986859697
2012-11-12,-0.349068842038
2012-11-13,-0.287969471697
2012-11-14,-0.410448664091
2012-11-15,-0.345334256526
2012-11-16,-0.3445707366
2012-11-19,-0.159680285951
2012-11-20,-0.222955498059
2012-11-21,0.0778302732531
2012-11-22,0.200054833545
2012-11-23,0.429551892889
2012-11-26,0.160884952715
2012-11-27,0.213688434633
2012-11-28,0.309496572451
2012-11-29,0.464152414548
2012-11-30,0.724506679382
2012-12-03,0.978011229963
2012-12-04,0.522300652054
2012-12-05,0.387902599933
2012-12-06,0.196104532715
2012-12-07,-0.0172579978945
2012-12-10,-0.0227946655438
2012-12-11,-0.0522861823075
2012-12-12,-0.037336473421
2012-12-13,-0.0341206129313
2012-12-14,-0.000344385277224
2012-12-17,-0.137588553093
2012-12-18,0.0229222174637
2012-12-19,-0.271502679258
2012-12-20,-0.447098638218
2012-12-21,-0.451325547543
2012-12-24,-0.411664503786
2012-12-25,-0.445413905321
2012-12-26,-0.542157855404
2012-12-27,-0.778852680257
2012-12-28,-0.847332192012
2012-12-31,-0.90946552148
2013-01-01,-0.731327828335
2013-01-02,-0.790738065639
2013-01-03,-0.842259542958
2013-01-04,-0.931809830426
2013-01-07,-1.07869167371
2013-01-08,-1.24027569202
2013-01-09,-1.07220518304
2013-01-10,-1.08065097921
2013-01-11,-1.02697769197
2013-01-14,-0.961793799011
2013-01-15,-0.95098723983
2013-01-16,-0.923993246047
2013-01-17,-0.945911299508
2013-01-18,-0.930045835021
2013-01-21,-1.02402664522
2013-01-22,-0.982784165591
2013-01-23,-1.08911549145
2013-01-24,-1.05215159265
2013-01-25,-0.962746024725
2013-01-28,-1.05268033315
2013-01-29,-1.25609194149
2013-01-30,-1.31657021593
2013-01-31,-1.27995059733
2013-02-01,-1.15935442776
2013-02-04,-1.15053486726
2013-02-05,-1.14553114957
2013-02-06,-1.25308772265
2013-02-07,-1.21189032731
2013-02-08,-1.28718466839
2013-02-11,-1.2508764307
2013-02-12,-1.17978769444
2013-02-13,-1.16679631646
2013-02-14,-1.30241479582
2013-02-15,-1.32475045193
2013-02-18,-1.21195920867
2013-02-19,-1.25895531108
2013-02-20,-1.33660432629
2013-02-21,-1.1997603391
2013-02-22,-1.1654718673
2013-02-25,-1.18270192024
2013-02-26,-1.10603576167
2013-02-27,-1.14990197599
2013-02-28,-1.19154816944
2013-03-01,-1.07569784902
2013-03-04,-1.08285759217
2013-03-05,-1.12619605901
2013-03-06,-0.983901160472
2013-03-07,-0.974205579423
2013-03-08,-0.993083126245
2013-03-11,-1.0777919972
2013-03-12,-0.96623423511
2013-03-13,-0.921080884719
2013-03-14,-0.791455856423
2013-03-15,-0.77061107727
2013-03-18,-0.274301140296
2013-03-19,-0.487581273573
2013-03-20,-0.43036523522
2013-03-21,-0.296391003233
2013-03-22,0.0200287021464
2013-03-25,0.0129223217323
2013-03-26,-0.0104890919584
2013-03-27,0.285344892101
2013-03-28,0.281966729872
2013-03-29,0.149010919527
2013-03-31,0.0656426932775
2013-04-01,0.0191812069741
2013-04-02,-0.119090460931
2013-04-03,-0.177479902035
2013-04-04,-0.281679985383
2013-04-07,-0.575374155334
2013-04-08,-0.49736348881
2013-04-09,-0.453644912926
2013-04-10,-0.561569057257
2013-04-11,-0.560611636989
2013-04-14,-0.500489090174
2013-04-15,-0.120240656754
2013-04-16,-0.325248836442
2013-04-17,-0.227999128536
2013-04-18,-0.277949547223
2013-04-21,-0.194667126014
2013-04-22,-0.322708217392
2013-04-23,-0.153552010672
2013-04-24,-0.321687533545
2013-04-25,-0.444333654876
2013-04-28,-0.66841636512
2013-04-29,-0.535428462852
2013-04-30,-0.65066707586
2013-05-01,-0.712853806892
2013-05-02,-0.593483677843
2013-05-05,-0.655077441301
2013-05-06,-0.647009967459
2013-05-07,-0.648500898666
2013-05-08,-0.684287722668
2013-05-09,-0.553070513196
2013-05-12,-0.407798269234
2013-05-13,-0.292496818663
2013-05-14,-0.183041190773
2013-05-15,-0.0780350855126
2013-05-16,0.121690327372
2013-05-19,0.179404213135
2013-05-20,0.314602889516
2013-05-21,0.015951124193
2013-05-22,0.285669863358
2013-05-23,0.0243514878074
2013-05-26,-0.0610312969428
2013-05-27,0.0383024616542
2013-05-28,0.210222681915
2013-05-29,0.418962678514
2013-05-30,0.789276861455
2013-06-02,1.18115239675
2013-06-03,1.43940591897
2013-06-04,1.03501572694
2013-06-05,1.2643125962
2013-06-06,1.2912786934
2013-06-09,1.27594070269
2013-06-10,1.30349775201
2013-06-11,1.33846319464
2013-06-12,1.57817973696
2013-06-13,1.175287377
2013-06-16,1.05244340143
2013-06-17,1.48293354387
2013-06-18,1.68818899023
2013-06-19,2.19432961075
2013-06-20,2.54576721456
2013-06-23,2.17223571312
2013-06-24,1.66762699644
2013-06-25,1.35894148778
2013-06-26,1.17243022445
2013-06-27,1.25770165065
2013-06-30,1.55462103132
2013-07-01,1.83088368168
2013-07-02,1.91682072512
2013-07-03,1.76042893209
2013-07-04,1.36071784693
2013-07-07,1.22878297385
2013-07-08,1.12956822312
2013-07-09,1.02722994352
2013-07-10,1.2193852207
2013-07-11,1.09570666116
2013-07-14,1.03667277728
2013-07-15,0.616740145732
2013-07-16,0.796838827268
2013-07-17,0.551495356969
2013-07-18,0.431998438716
2013-07-21,0.83747492536
2013-07-22,0.637314475334
2013-07-23,0.212063993274
2013-07-24,0.366558187764
2013-07-25,-0.0784508967522
2013-07-28,-0.185939706855
2013-07-29,0.0296360921497
2013-07-30,0.415039488624
2013-07-31,0.570633476883
2013-08-01,1.04146966365
2013-08-04,0.45194521251
2013-08-05,0.400536932489
2013-08-06,0.20415298802
2013-08-07,-0.0680797429987
2013-08-08,-0.289315300533
2013-08-11,-0.306248921203
2013-08-12,-0.131432257308
2013-08-13,-0.0569164818822
2013-08-14,0.16694325012
2013-08-15,0.287762146597
2013-08-18,0.704505509908
