Date,boll_ub
2012-11-06,-0.765245059652
2012-11-07,-0.765337533719
2012-11-08,-0.766761893729
2012-11-09,-0.767311486667
2012-11-12,-0.766226197343
2012-11-13,-0.761576800997
2012-11-14,-0.754291037275
2012-11-15,-0.745799378551
2012-11-16,-0.738662584256
2012-11-19,-0.726972984536
2012-11-20,-0.719015205829
2012-11-21,-0.711379078268
2012-11-22,-0.700176876087
2012-11-23,-0.688535620662
2012-11-26,-0.684955593901
2012-11-27,-0.681447858663
2012-11-28,-0.678476399412
2012-11-29,-0.674629007822
2012-11-30,-0.670873598313
2012-12-03,-0.65697526332
2012-12-04,-0.649996326201
2012-12-05,-0.645825238587
2012-12-06,-0.648114995764
2012-12-07,-0.651394676146
2012-12-10,-0.654114948375
2012-12-11,-0.656575880939
2012-12-12,-0.658134130208
2012-12-13,-0.658740536707
2012-12-14,-0.659591890504
2012-12-17,-0.65952992729
2012-12-18,-0.658903970102
2012-12-19,-0.658801145344
2012-12-20,-0.658910701033
2012-12-21,-0.660513466716
2012-12-24,-0.65873324569
2012-12-25,-0.658771232837
2012-12-26,-0.658902195931
2012-12-27,-0.657345084022
2012-12-28,-0.656243768619
2012-12-31,-0.667922187701
2013-01-01,-0.677100265826
2013-01-02,-0.687807584199
2013-01-03,-0.689751309871
2013-01-04,-0.690532850781
2013-01-07,-0.68935268295
2013-01-08,-0.68851365379
2013-01-09,-0.690130252179
2013-01-10,-0.691571353121
2013-01-11,-0.6947607999
2013-01-14,-0.699445851006
2013-01-15,-0.709039193025
2013-01-16,-0.716851245901
2013-01-17,-0.720876981598
2013-01-18,-0.725525697096
2013-01-21,-0.727071107447
2013-01-22,-0.735380139025
2013-01-23,-0.747744022242
2013-01-24,-0.74919188586
2013-01-25,-0.749288692376
2013-01-28,-0.750180450943
2013-01-29,-0.743341602666
2013-01-30,-0.737371739675
2013-01-31,-0.735254406427
2013-02-01,-0.736180618023
2013-02-04,-0.734673008025
2013-02-05,-0.734495036815
2013-02-06,-0.735536196135
2013-02-07,-0.739919241401
2013-02-08,-0.737779146597
2013-02-11,-0.738654930119
2013-02-12,-0.741231825191
2013-02-13,-0.742389013931
2013-02-14,-0.747794423303
2013-02-15,-0.752768602285
2013-02-18,-0.758152698613
2013-02-19,-0.766903128652
2013-02-20,-0.777977149281
2013-02-21,-0.789433094351
2013-02-22,-0.801527438535
2013-02-25,-0.81726505107
2013-02-26,-0.820063466425
2013-02-27,-0.820849824608
2013-02-28,-0.82305977385
2013-03-01,-0.825705426185
2013-03-04,-0.826830882206
2013-03-05,-0.832112771035
2013-03-06,-0.834253621273
2013-03-07,-0.83745420796
2013-03-08,-0.837244126277
2013-03-11,-0.834195663151
2013-03-12,-0.834574445315
2013-03-13,-0.834816719321
2013-03-14,-0.834208934025
2013-03-15,-0.833796803622
2013-03-18,-0.832164665379
2013-03-19,-0.829918948908
2013-03-20,-0.828695576838
