Date,rsi_12
2012-08-15,47.5774779075
2012-08-16,43.3315500188
2012-08-19,43.0358019053
2012-08-20,42.9292555931
2012-08-21,41.0447243235
2012-08-22,44.4852193828
2012-08-23,49.9197484218
2012-08-26,50.132766818
2012-08-27,55.5626797699
2012-08-28,61.3204654851
2012-08-29,64.4193455622
2012-08-30,63.0639847508
2012-09-02,49.5642689684
2012-09-03,50.152834403
2012-09-04,55.2769499847
2012-09-05,54.8969355468
2012-09-06,47.0010605849
2012-09-09,47.222874957
2012-09-10,43.2715436268
2012-09-11,38.8929835353
2012-09-12,48.105063762
2012-09-13,44.6495447021
2012-09-16,39.704676703
2012-09-17,53.0802212625
2012-09-18,47.3994914714
2012-09-19,48.3276136077
2012-09-20,46.4285151631
2012-09-23,46.8971960734
2012-09-24,50.0951673816
2012-09-25,53.1716504026
2012-09-26,56.2982445393
2012-09-27,51.634715438
2012-09-30,48.5228844881
2012-10-01,48.828725917
2012-10-02,50.5126562438
2012-10-03,45.5312009836
2012-10-04,43.6245595883
2012-10-07,32.8359343002
2012-10-08,53.7300957602
2012-10-09,54.7121686273
2012-10-10,58.8562372346
2012-10-11,58.6543373329
2012-10-14,60.0497058897
2012-10-15,55.3885911124
2012-10-16,53.8912355678
2012-10-17,51.3664667325
2012-10-18,48.5987978545
2012-10-21,48.5987978545
2012-10-22,46.3143373163
2012-10-23,48.4299409786
2012-10-24,47.3278599399
2012-10-25,47.2376544179
2012-10-29,48.522074539
2012-10-30,54.2883109669
2012-10-31,52.1635698611
2012-11-01,50.9052532283
2012-11-02,52.7151768962
2012-11-05,51.8036856285
2012-11-06,57.925991401
2012-11-07,51.2221467617
2012-11-08,55.5168124049
2012-11-09,59.6867341258
2012-11-12,65.7707640031
2012-11-13,69.1143120801
2012-11-14,73.7228488831
2012-11-15,76.8264958632
2012-11-16,77.3210177182
2012-11-19,83.0041683109
2012-11-20,78.3925757718
2012-11-21,79.4894557487
2012-11-22,84.0295208724
2012-11-23,85.7500315278
2012-11-26,63.3262439257
2012-11-27,63.8595179693
2012-11-28,64.6538344919
2012-11-29,68.5958340032
2012-11-30,70.1077681638
2012-12-03,80.6355423975
2012-12-04,70.2114622608
2012-12-05,69.680286814
2012-12-06,52.7133406479
2012-12-07,48.161848047
2012-12-10,47.161329979
2012-12-11,48.4236932476
