Date,mdi
2012-03-22,-0.957921172363
2012-03-23,-0.534606268666
2012-03-25,0.0551108783497
2012-03-26,-0.187195996421
2012-03-27,-0.313844876233
2012-03-28,-0.560616743107
2012-03-29,-0.525638189543
2012-04-01,-0.683580843738
2012-04-02,-0.425668658916
2012-04-03,-0.695103886635
2012-04-04,-0.875909622954
2012-04-05,-0.979212424535
2012-04-08,-1.08384288366
2012-04-09,0.477686143173
2012-04-10,0.144119683374
2012-04-11,-0.144954515256
2012-04-12,0.147507418554
2012-04-15,-0.199473182062
2012-04-16,-0.438293267414
2012-04-17,-0.678776521467
2012-04-18,-0.888657216561
2012-04-19,-1.05274205838
2012-04-22,-0.625536804861
2012-04-23,-0.833824396213
2012-04-24,-0.973741597619
2012-04-25,-0.529193817848
2012-04-26,-0.72065215763
2012-04-29,-0.909749082217
2012-04-30,-1.0591239435
2012-05-01,-0.763886463544
2012-05-02,-0.954536116427
2012-05-03,-0.170537256317
2012-05-06,-0.417218139773
2012-05-07,-0.69120310527
2012-05-08,-0.961570453495
2012-05-09,-1.13061640075
2012-05-10,-0.360552386724
2012-05-13,-0.635140462406
2012-05-14,-0.839196062154
2012-05-15,-0.986333109552
2012-05-16,-1.05020586033
2012-05-17,-1.1937304729
2012-05-20,-1.33499515054
2012-05-21,-1.44729092865
2012-05-22,-1.57952063121
2012-05-23,0.596840077375
2012-05-24,1.23571159369
2012-05-27,1.67626689797
2012-05-28,1.19460283288
2012-05-29,0.814390503091
2012-05-30,0.444932171972
2012-05-31,0.11296648434
2012-06-03,-0.122361004487
2012-06-04,-0.406214270507
2012-06-05,-0.241635487671
2012-06-06,-0.401973451583
2012-06-07,0.177077046442
2012-06-10,0.385926294874
2012-06-11,0.0278645678697
2012-06-12,-0.197114272013
2012-06-13,-0.406944578994
2012-06-14,0.218400365699
2012-06-17,0.105870385355
2012-06-18,-0.172118697852
2012-06-19,0.632175142251
2012-06-20,0.256270938248
2012-06-21,-0.0755583505217
2012-06-24,-0.320647820867
2012-06-25,-0.288913987198
