Date,adxr
2012-05-21,1.51315869362
2012-05-22,1.84305025554
2012-05-23,1.83688116712
2012-05-24,1.55500732128
2012-05-27,1.15327226462
2012-05-28,0.690044961874
2012-05-29,0.262470610044
2012-05-30,-0.0497922363266
2012-05-31,-0.235165685901
2012-06-03,-0.32812120271
2012-06-04,-0.310985365229
2012-06-05,-0.305117030687
2012-06-06,-0.303310230194
2012-06-07,-0.420714434022
2012-06-10,-0.586641685618
2012-06-11,-0.690962906923
2012-06-12,-0.737355631829
2012-06-13,-0.719455840191
2012-06-14,-0.799144323969
2012-06-17,-0.949508617499
2012-06-18,-1.12365736143
2012-06-19,-1.14686214579
2012-06-20,-1.15977313997
2012-06-21,-1.20198320302
2012-06-24,-1.18266607431
2012-06-25,-1.17793122185
2012-06-26,-1.15408840673
2012-06-27,-1.05450010521
2012-06-28,-0.949305399549
2012-07-01,-0.764711685629
2012-07-02,-0.538936502491
2012-07-03,-0.491690615768
2012-07-04,-0.566590598452
2012-07-05,-0.664067985945
2012-07-08,-0.765107119768
2012-07-09,-0.859715378551
2012-07-10,-0.943319455473
2012-07-11,-1.02789926112
2012-07-12,-1.10607241362
2012-07-15,-1.1745953837
2012-07-16,-1.28271844121
2012-07-17,-1.31405026315
2012-07-18,-1.20234742303
2012-07-19,-0.965257293427
2012-07-22,-0.886813542955
2012-07-23,-0.89571539412
2012-07-24,-1.00161414223
2012-07-25,-1.01836269128
2012-07-26,-0.952701515468
2012-07-29,-0.788228488442
2012-07-30,-0.749293685454
2012-07-31,-0.83107926445
2012-08-01,-0.88437556465
2012-08-02,-0.884791673424
2012-08-05,-0.78702280711
2012-08-06,-0.680439497748
2012-08-07,-0.560269114574
2012-08-08,-0.442976378081
2012-08-09,-0.335785343724
2012-08-12,-0.122710691247
2012-08-13,0.12699236619
2012-08-14,0.319861183885
2012-08-15,0.503910546194
2012-08-16,0.6965008419
2012-08-19,0.894279929438
2012-08-20,1.06709668481
2012-08-21,1.21762405143
2012-08-22,1.23080857851
2012-08-23,1.24839527295
2012-08-26,1.27426282701
2012-08-27,1.10282186739
2012-08-28,0.878767758502
2012-08-29,0.683215308617
2012-08-30,0.367291170939
2012-09-02,0.130939028259
2012-09-03,-0.171403598977
2012-09-04,-0.48408586635
2012-09-05,-0.727193046559
2012-09-06,-0.783732292984
2012-09-09,-0.632173780122
2012-09-10,-0.386815064594
2012-09-11,-0.080597747089
2012-09-12,0.121492792262
2012-09-13,0.302518498052
2012-09-16,0.283803826693
2012-09-17,0.151705938208
2012-09-18,0.0766636854998
2012-09-19,-0.000951368096472
