Date,pdi
2011-05-24,0.291404236333
2011-05-25,0.0681423820646
2011-05-26,-0.262824445058
2011-05-29,-0.531692698799
2011-05-30,-0.692908272088
2011-05-31,-0.85071913879
2011-06-01,-0.498895533601
2011-06-02,-0.78973324801
2011-06-05,-0.887964937302
2011-06-06,-1.02099120067
2011-06-07,-0.448892989505
2011-06-08,-0.440166997645
2011-06-09,-0.0194163276758
2011-06-12,-0.221646276331
2011-06-13,-0.427924589679
2011-06-14,-0.34651447599
2011-06-15,0.68411549269
2011-06-16,0.431999702142
2011-06-19,0.52722064901
2011-06-20,0.25033042311
2011-06-21,0.0209783101767
2011-06-22,0.13045642397
2011-06-23,0.359504235478
2011-06-26,0.654929955399
2011-06-27,0.33070269329
2011-06-28,-0.0668013106964
2011-06-29,-0.337868493615
2011-06-30,-0.552107592242
2011-07-03,-0.685459120185
2011-07-04,-0.364227644234
2011-07-05,-0.0233850685279
2011-07-06,-0.251157282813
2011-07-07,-0.482485056374
2011-07-10,0.522413585135
2011-07-11,0.241928237683
2011-07-12,-0.0126474158692
2011-07-13,-0.200095058099
2011-07-14,-0.0557564583794
2011-07-17,0.183243262922
2011-07-18,-0.0160549338714
2011-07-19,-0.235164228669
2011-07-20,-0.434641277598
2011-07-21,-0.607780428282
2011-07-24,-0.779725342257
2011-07-25,-0.968468150913
2011-07-26,0.717074527417
2011-07-27,0.249941122729
2011-07-28,-0.0606123125185
2011-07-31,-0.298500823225
2011-08-01,0.245998121133
2011-08-02,0.0461214539403
2011-08-03,0.682784838846
2011-08-04,1.20566925958
2011-08-07,1.22430330898
2011-08-08,3.34343756115
2011-08-09,2.45110049402
2011-08-10,2.46624133916
2011-08-11,1.94342516916
2011-08-14,1.36687259194
2011-08-15,0.841143168253
2011-08-16,0.563700870648
2011-08-17,1.3481149615
2011-08-18,0.961284515082
2011-08-21,0.912370922089
2011-08-22,0.657172923142
2011-08-23,0.414863958236
2011-08-24,0.887930426611
2011-08-25,0.598176200612
2011-08-28,0.311097911035
2011-08-29,0.0498789699308
2011-08-30,0.0917923935003
2011-08-31,0.395687613013
2011-09-01,1.54758792986
2011-09-04,1.68429702606
2011-09-05,1.6201192621
2011-09-06,1.32938142913
2011-09-07,1.01205214445
2011-09-08,1.88121614295
2011-09-11,2.18567086326
2011-09-12,2.40694363652
2011-09-13,2.68292315491
2011-09-14,2.19376992106
2011-09-15,2.26972088578
2011-09-18,4.29087590567
2011-09-19,3.06416562129
2011-09-20,3.71459794396
2011-09-21,5.15713664369
2011-09-22,3.89621559922
2011-09-25,3.00819781107
2011-09-26,2.28294802242
2011-09-27,1.74381133138
2011-09-28,1.87430634812
2011-09-29,2.11984403288
2011-10-02,2.30839373935
2011-10-03,1.96983712886
2011-10-04,1.42111387325
2011-10-05,0.985933117362
2011-10-06,0.508009918218
2011-10-09,0.144998280735
2011-10-10,0.121260210816
2011-10-11,-0.0791927012278
2011-10-12,-0.274708049012
2011-10-13,-0.483666618663
2011-10-16,-0.529879886545
2011-10-17,0.194326616806
2011-10-18,-0.0169096184806
2011-10-19,0.743293718636
2011-10-20,0.463625982607
2011-10-23,0.171847595482
2011-10-24,-0.0643474408201
2011-10-25,-0.0822065944131
2011-10-26,-0.327231700909
2011-10-27,-0.594671314652
2011-10-31,-0.757504577451
2011-11-01,0.910512393222
2011-11-02,0.534058442172
2011-11-03,0.269572700314
2011-11-04,0.554052321569
2011-11-07,0.32261082729
2011-11-08,0.113279983077
2011-11-09,0.173001662591
2011-11-10,0.65501611262
2011-11-11,0.399170600456
2011-11-14,0.144536203316
2011-11-15,0.0684233589249
2011-11-16,0.306694031657
2011-11-17,0.177170906991
2011-11-18,-0.0360042130809
2011-11-21,0.741802576808
2011-11-22,0.499147663029
2011-11-23,1.75482326964
2011-11-24,2.03227568209
2011-11-25,2.29878809781
2011-11-28,1.7285671339
2011-11-29,1.19498921382
2011-11-30,0.701591641784
2011-12-01,0.301929270975
2011-12-02,0.0173848249358
2011-12-05,-0.180139788604
2011-12-06,-0.173962757223
2011-12-07,-0.0948894069282
2011-12-08,0.186126679773
2011-12-09,0.195239582921
2011-12-12,0.358532302896
2011-12-13,0.493898794457
2011-12-14,1.02580735909
2011-12-15,0.698844567626
2011-12-16,0.368357755835
2011-12-19,0.360053770479
2011-12-20,0.0987451280442
2011-12-21,-0.122178155259
2011-12-22,-0.160589343153
2011-12-23,-0.365682859475
2011-12-26,-0.482108372396
2011-12-27,-0.632395602803
