Date,trix
2012-04-08,0.181094924356
2012-04-09,0.169353256715
2012-04-10,0.159521610991
2012-04-11,0.151309495426
2012-04-12,0.142340912978
2012-04-15,0.135234243202
2012-04-16,0.130883471105
2012-04-17,0.130550328937
2012-04-18,0.136061904779
2012-04-19,0.144592247448
2012-04-22,0.152298907252
2012-04-23,0.160041623095
2012-04-24,0.166601078805
2012-04-25,0.171295311181
2012-04-26,0.174915825047
2012-04-29,0.177435878679
2012-04-30,0.182401029745
2012-05-01,0.187946055932
2012-05-02,0.195900321884
2012-05-03,0.201591457449
2012-05-06,0.208163416529
2012-05-07,0.212452302284
2012-05-08,0.218039214017
2012-05-09,0.229410847822
2012-05-10,0.239213345717
2012-05-13,0.249094851126
2012-05-14,0.262757830395
2012-05-15,0.278198868558
2012-05-16,0.292518870293
2012-05-17,0.3056951452
2012-05-20,0.318886644285
2012-05-21,0.331955338082
2012-05-22,0.353314170159
2012-05-23,0.365352272721
2012-05-24,0.369653556132
2012-05-27,0.359537670966
2012-05-28,0.339578582421
2012-05-29,0.315665934598
2012-05-30,0.294059738947
2012-05-31,0.276084759601
2012-06-03,0.262935682439
2012-06-04,0.255166570107
2012-06-05,0.244350966446
2012-06-06,0.233362716598
2012-06-07,0.22174332887
2012-06-10,0.208273952521
2012-06-11,0.201447482814
2012-06-12,0.198869347782
2012-06-13,0.199014948535
2012-06-14,0.197648909526
2012-06-17,0.192972372603
2012-06-18,0.188050436106
2012-06-19,0.176755540747
2012-06-20,0.160726068961
2012-06-21,0.149469330274
2012-06-24,0.141945509025
2012-06-25,0.135602010972
2012-06-26,0.132469358274
2012-06-27,0.130945951858
2012-06-28,0.130417137367
2012-07-01,0.117824351421
2012-07-02,0.0940215305598
2012-07-03,0.068902192163
2012-07-04,0.0475442975953
2012-07-05,0.0282897073908
2012-07-08,0.0130204230425
2012-07-09,0.00176530374149
2012-07-10,-0.00615393399561
2012-07-11,-0.0110445333887
2012-07-12,-0.0134810521076
2012-07-15,-0.0141191775727
2012-07-16,-0.0141473626689
2012-07-17,-0.0161660832431
2012-07-18,-0.0195799258221
2012-07-19,-0.0248572430406
2012-07-22,-0.0287467101307
2012-07-23,-0.0290282881921
2012-07-24,-0.0253698568541
2012-07-25,-0.0217537084253
2012-07-26,-0.0205704045499
2012-07-29,-0.0207195665414
2012-07-30,-0.0181165893911
2012-07-31,-0.0110061534797
2012-08-01,-0.0041922667615
2012-08-02,0.0031514979517
2012-08-05,0.00650103335174
2012-08-06,0.00746214333868
2012-08-07,0.00663723290645
2012-08-08,0.00368406593016
2012-08-09,-0.00109997894902
2012-08-12,-0.00725785486085
2012-08-13,-0.0127910579059
2012-08-14,-0.0164547427855
2012-08-15,-0.0190871766235
2012-08-16,-0.0223817098172
2012-08-19,-0.0258949891154
2012-08-20,-0.0292600913663
2012-08-21,-0.0328259548817
2012-08-22,-0.0353792224584
2012-08-23,-0.0356820799904
2012-08-26,-0.0344174525204
2012-08-27,-0.0307382285978
2012-08-28,-0.0239372998355
2012-08-29,-0.0144919728495
2012-08-30,-0.00426182296976
2012-09-02,0.00260659478433
2012-09-03,0.00715157283253
2012-09-04,0.0114287174509
2012-09-05,0.0151387675369
2012-09-06,0.0162002044562
2012-09-09,0.0155848849041
2012-09-10,0.0128588752492
2012-09-11,0.00765272197582
2012-09-12,0.00338612342162
2012-09-13,-0.0010578715751
2012-09-16,-0.00692116893995
2012-09-17,-0.00947431285328
2012-09-18,-0.0116931100156
2012-09-19,-0.0132382646542
2012-09-20,-0.0148397368615
2012-09-23,-0.0161938647482
2012-09-24,-0.0164084161765
2012-09-25,-0.0150139949426
2012-09-26,-0.0117793283125
2012-09-27,-0.00870708240935
2012-09-30,-0.00668854950769
2012-10-01,-0.00534091245649
2012-10-02,-0.00408853946548
2012-10-03,-0.00410992524589
2012-10-04,-0.00535447251612
2012-10-07,-0.0106052491883
2012-10-08,-0.0122805248009
2012-10-09,-0.0112778827411
2012-10-10,-0.00710941963468
2012-10-11,-0.00131585690511
2012-10-14,0.00560161921955
2012-10-15,0.0115860838487
2012-10-16,0.0162027075505
2012-10-17,0.0190069470571
2012-10-18,0.0197636204109
2012-10-21,0.0191601573618
2012-10-22,0.0171625263517
2012-10-23,0.0148172598569
2012-10-24,0.0121235026298
2012-10-25,0.00932841618175
2012-10-29,0.00683184486966
2012-10-30,0.0056745175823
2012-10-31,0.00504002609217
2012-11-01,0.00454666372247
2012-11-02,0.00444112512432
2012-11-05,0.00443528765789
2012-11-06,0.00544411839476
2012-11-07,0.00606723049276
2012-11-08,0.00709537136157
2012-11-09,0.00903171633642
2012-11-12,0.0126725937805
2012-11-13,0.0179287984505
2012-11-14,0.0251797313118
2012-11-15,0.0342483063685
2012-11-16,0.0439068063036
2012-11-19,0.05597390336
2012-11-20,0.0679047944305
2012-11-21,0.0792702669144
2012-11-22,0.09202296385
2012-11-23,0.105823561384
2012-11-26,0.114823594723
2012-11-27,0.120130271315
2012-11-28,0.122721371928
2012-11-29,0.124634937514
2012-11-30,0.126210218849
2012-12-03,0.133810208183
2012-12-04,0.141424238773
2012-12-05,0.147881269675
2012-12-06,0.147151743884
2012-12-07,0.139632793109
2012-12-10,0.127552536494
2012-12-11,0.113508561533
2012-12-12,0.0986623343277
2012-12-13,0.083010920279
2012-12-14,0.070014096748
2012-12-17,0.0593370923547
2012-12-18,0.0522814334445
2012-12-19,0.0464305927708
2012-12-20,0.0382198578077
2012-12-21,0.0289849594795
2012-12-24,0.0173389480158
2012-12-25,0.00816794231465
2012-12-26,0.00143424363615
2012-12-27,-0.00849236619751
2012-12-28,-0.0207944707956
2012-12-31,-0.0330863201944
2013-01-01,-0.0434945865877
2013-01-02,-0.0528393528974
2013-01-03,-0.060758750592
2013-01-04,-0.0665512402206
2013-01-07,-0.0733081660615
2013-01-08,-0.081015901188
2013-01-09,-0.086118219213
2013-01-10,-0.0876706250103
2013-01-11,-0.0901742472845
2013-01-14,-0.0924230070526
2013-01-15,-0.0935679630142
2013-01-16,-0.0921981506082
2013-01-17,-0.0890006849434
2013-01-18,-0.0853113045772
2013-01-21,-0.082649948108
2013-01-22,-0.0787152071474
2013-01-23,-0.0735365114492
2013-01-24,-0.0690093290617
2013-01-25,-0.0659068302207
2013-01-28,-0.0636033006248
2013-01-29,-0.068016611229
2013-01-30,-0.0773218417898
2013-01-31,-0.0883241047614
2013-02-01,-0.0988887338035
2013-02-04,-0.108906071082
2013-02-05,-0.116046477733
2013-02-06,-0.122701852003
2013-02-07,-0.127650789331
2013-02-08,-0.134839169705
2013-02-11,-0.141252629575
2013-02-12,-0.146174471618
2013-02-13,-0.149699149303
2013-02-14,-0.152467432256
2013-02-15,-0.155488274351
2013-02-18,-0.156285691974
2013-02-19,-0.15612040451
2013-02-20,-0.155876804736
2013-02-21,-0.153916524154
2013-02-22,-0.148351887781
2013-02-25,-0.140902917347
2013-02-26,-0.130186614769
2013-02-27,-0.117394472777
2013-02-28,-0.105131944779
2013-03-01,-0.0929818411105
2013-03-04,-0.0807086029819
2013-03-05,-0.0706806701104
2013-03-06,-0.0639760180545
2013-03-07,-0.0579766596414
2013-03-08,-0.054635154667
2013-03-11,-0.0561590787516
2013-03-12,-0.0575036653064
2013-03-13,-0.0569185810572
2013-03-14,-0.0539063998202
2013-03-15,-0.0493242724692
2013-03-18,-0.0426468284066
2013-03-19,-0.0342286510643
2013-03-20,-0.0252017066672
2013-03-21,-0.0159559841674
2013-03-22,-0.00328678825229
2013-03-25,0.0109190100424
2013-03-26,0.0250139734082
2013-03-27,0.0396883141465
2013-03-28,0.0527566531931
2013-03-29,0.0654770393891
2013-03-31,0.0768879008687
2013-04-01,0.0857679479769
2013-04-02,0.0928718433629
2013-04-03,0.0985410371317
2013-04-04,0.101106558182
2013-04-07,0.0958289492892
2013-04-08,0.0869964339735
2013-04-09,0.0746003879909
2013-04-10,0.0592210630474
2013-04-11,0.0431003708218
2013-04-14,0.0258320607293
2013-04-15,0.0146864569312
2013-04-16,0.00545390075918
2013-04-17,0.000230819259966
2013-04-18,-0.00504579414121
2013-04-21,-0.00570749305993
2013-04-22,-0.00155506883153
2013-04-23,0.00571216396967
2013-04-24,0.0126093116807
2013-04-25,0.0170780218459
2013-04-28,0.0186321025133
2013-04-29,0.0205185452952
2013-04-30,0.0216437621872
2013-05-01,0.0221936287385
2013-05-02,0.0232279322253
2013-05-05,0.0241307132193
2013-05-06,0.0248991177208
2013-05-07,0.0254277522594
2013-05-08,0.0247546492842
2013-05-09,0.0248743221583
2013-05-12,0.0261952184002
2013-05-13,0.0266782235454
2013-05-14,0.0287476480342
2013-05-15,0.0318125628923
2013-05-16,0.0356584843026
2013-05-19,0.0411645256029
2013-05-20,0.0479889041757
2013-05-21,0.0544685539993
2013-05-22,0.0624482786667
2013-05-23,0.0697736280629
2013-05-26,0.07702626696
2013-05-27,0.0846791120746
2013-05-28,0.0954436257991
2013-05-29,0.113099255703
2013-05-30,0.13341749821
