Date,macds
2015-03-26,0.0008318185647726692
2015-03-27,0.0010004003010003356
2015-03-29,0.0010630075050007358
2015-03-30,0.0009795703339367376
2015-03-31,0.0007349896448279095
2015-04-01,0.00029231869644239894
2015-04-02,-0.00036078121646660296
2015-04-05,-0.001092176026311401
2015-04-06,-0.001939809787733629
2015-04-07,-0.0026704072537333205
2015-04-08,-0.0031540961608431633
2015-04-09,-0.0033676316896758844
2015-04-12,-0.003472216499695982
2015-04-13,-0.003632420421274743
2015-04-14,-0.0038878201150724114
2015-04-15,-0.004272694052261029
2015-04-16,-0.004619094194178769
2015-04-19,-0.004862037718073116
2015-04-20,-0.005170343501285803
2015-04-21,-0.0054520720646633975
2015-04-22,-0.005652358885643314
2015-04-23,-0.005843247564338235
2015-04-26,-0.005868175727243517
2015-04-27,-0.005804491547547785
2015-04-28,-0.005496781955590274
2015-04-29,-0.005067134016709614
2015-04-30,-0.004672560090760364
2015-05-03,-0.00434577418478197
2015-05-04,-0.004130653252352739
2015-05-05,-0.0038373966980877624
2015-05-06,-0.003501840902900101
2015-05-07,-0.0031673942840832188
2015-05-10,-0.0028190192355242783
2015-05-11,-0.002520449973181309
2015-05-12,-0.0022031279684340613
2015-05-13,-0.0017144584399934992
2015-05-14,-0.0011527367672759501
2015-05-17,-0.0006109593043112518
2015-05-18,-3.865096961069892e-05
2015-05-19,0.0004880358243464887
2015-05-20,0.0008436348558198282
2015-05-21,0.001104397312335282
2015-05-24,0.00123755181004595
2015-05-25,0.0013412469483749631
2015-05-26,0.001385820584801065
2015-05-27,0.0014053607688148456
2015-05-28,0.0012166730681231691
2015-05-31,0.0009168593862435688
2015-06-01,0.0005838359276580812
2015-06-02,0.00040672133522800055
2015-06-03,0.0004096656658370142
2015-06-04,0.000398754312265759
2015-06-07,0.00020067462517951118
2015-06-08,-2.9678870542209485e-05
2015-06-09,-0.0003481611140761705
2015-06-10,-0.000706194703326373
2015-06-11,-0.0010112520026982568
2015-06-14,-0.001274349075050647
2015-06-15,-0.0014386412604070308
2015-06-16,-0.001575827564401542
2015-06-17,-0.0018093506662746456
2015-06-18,-0.0019624936824662693
2015-06-21,-0.0020429750311541225
2015-06-22,-0.002093193121461311
2015-06-23,-0.0020780309148950944
2015-06-24,-0.0020077054449577935
2015-06-25,-0.0019176463748758828
2015-06-28,-0.002003783252821873
2015-06-29,-0.002025635126237005
2015-06-30,-0.0018794286419067884
2015-07-01,-0.0015963270512921748
2015-07-02,-0.0013018838203462401
2015-07-05,-0.0012380283031331772
2015-07-06,-0.0012766759651094003
2015-07-07,-0.001347783574861128
2015-07-08,-0.0014910056621948713
2015-07-09,-0.00161288841656948
2015-07-12,-0.0018004520636370812
2015-07-13,-0.0020115298521164162
2015-07-14,-0.0021341542386608785
2015-07-15,-0.0021137992504787957
2015-07-16,-0.0018657565983147318
2015-07-19,-0.0015564902807522023
2015-07-20,-0.001198221403733498
2015-07-21,-0.0007850676467541067
2015-07-22,-0.0003452087656142225
2015-07-23,2.343271072458181e-05
2015-07-26,0.0001874201175777759
2015-07-27,0.00021040923478141794
2015-07-28,0.00016334550051134135
2015-07-29,-2.9579232574807794e-06
2015-07-30,-0.00017668921698002938
2015-08-02,-0.0002001257078870591
2015-08-03,-0.00013464770130574186
2015-08-04,0.000234030625182665
2015-08-05,0.0006968182527309904
2015-08-06,0.0011114557357895462
2015-08-09,0.0016275031160998222
2015-08-10,0.0020434026420077713
2015-08-11,0.00225874205008431
2015-08-12,0.002334841387871437
2015-08-13,0.0024055044966293545
2015-08-16,0.0024926104111283845
2015-08-17,0.002576951026787986
2015-08-18,0.0025426722866235514
2015-08-19,0.0025366862322381482
2015-08-20,0.002451323497756691
2015-08-23,0.0023155594695291404
2015-08-24,0.002043309190360338
2015-08-25,0.0016227733914688394
2015-08-26,0.001116314018923305
2015-08-27,0.0005593116692718258
2015-08-30,-1.684185150537784e-05
2015-08-31,-0.0007489798719525442
2015-09-01,-0.0016258143780225355
2015-09-02,-0.00244976347219197
2015-09-03,-0.003337675914713032
2015-09-06,-0.004289320001003855
2015-09-07,-0.0051752981455306215
2015-09-08,-0.005877064485032256
2015-09-09,-0.006477053191085496
2015-09-10,-0.006794487725905412
2015-09-13,-0.006827200029122054
2015-09-14,-0.006531134676056113
2015-09-15,-0.006106660235734866
2015-09-16,-0.005545515146744555
2015-09-17,-0.004930290042975977
2015-09-20,-0.0042495330492465485
2015-09-22,-0.0037267284385765075
2015-09-23,-0.0034337419086999947
2015-09-24,-0.0032495438016079572
2015-09-27,-0.0031214866151477866
2015-09-28,-0.003062262663666993
2015-09-29,-0.0029498832200830056
2015-09-30,-0.002903771773431095
2015-10-01,-0.002918447769869558
2015-10-04,-0.0030281951079875833
2015-10-05,-0.0031959167710678377
2015-10-06,-0.003280147663419172
2015-10-07,-0.0032019730397866053
2015-10-08,-0.002944538077483242
2015-10-11,-0.0025400008312391562
2015-10-12,-0.0019261626795789312
2015-10-13,-0.0014530296351989113
2015-10-14,-0.0010019727956908715
2015-10-15,-0.0006456562202347862
2015-10-18,-0.00043376630604260687
2015-10-19,-0.00021075851964064994
2015-10-20,-8.872113774101127e-06
2015-10-21,0.00023191367700778364
2015-10-22,0.00044466606377082686
2015-10-26,0.000729023790557766
2015-10-27,0.0010802082227576385
2015-10-28,0.0014606072277784494
2015-10-29,0.0015519150035856117
2015-10-30,0.00139526133920837
2015-11-02,0.0010886370238698583
2015-11-03,0.0007707370235503309
2015-11-04,0.0004945330907271633
2015-11-05,0.00025175269277734845
2015-11-06,6.945245106743504e-05
2015-11-09,-0.00014432472266702985
2015-11-10,-0.0003738419683973746
2015-11-11,-0.0006144128464437671
2015-11-12,-0.000806163680832958
2015-11-13,-0.0007826234727662862
2015-11-16,-0.0006471419875198992
2015-11-17,-0.0004583091198204628
2015-11-18,-0.00021923629009864526
2015-11-19,2.676884905368689e-05
2015-11-20,0.0004164469182204828
2015-11-23,0.0010243244477745356
2015-11-24,0.001654194784118304
2015-11-25,0.002341518816979778
2015-11-26,0.0030123022115952987
2015-11-27,0.0035496725103580998
2015-11-30,0.0039755697817900615
2015-12-01,0.004383364968798787
2015-12-02,0.004954433711394076
2015-12-03,0.005529190688736241
2015-12-04,0.00611936798149221
2015-12-07,0.006748816250940884
2015-12-08,0.00731635316344873
2015-12-09,0.00780736967638998
2015-12-10,0.008214883375986836
2015-12-11,0.008686278620571879
2015-12-14,0.009037487097352338
2015-12-15,0.009460894677928662
2015-12-16,0.009774211055115074
2015-12-17,0.010063184255862426
2015-12-18,0.010273718843746468
2015-12-21,0.01051203090649661
